episode,timestep,reward
517,6400,400.0
519,7200,400.0
521,8000,400.0
523,8800,400.0
525,9600,400.0
527,10400,400.0
529,11200,400.0
531,12000,400.0
533,12800,400.0
535,13600,400.0
537,14400,400.0
539,15200,400.0
541,16000,400.0
543,16800,400.0
545,17600,400.0
547,18400,400.0
549,19200,400.0
551,20000,400.0
553,20800,400.0
555,21600,400.0
557,22400,400.0
559,23200,400.0
561,24000,400.0
563,24800,400.0
565,25600,400.0
567,26400,400.0
569,27200,400.0
571,28000,400.0
573,28800,400.0
575,29600,400.0
577,30400,400.0
579,31200,400.0
581,32000,400.0
583,32800,400.0
585,33600,400.0
587,34400,400.0
589,35200,400.0
591,36000,400.0
593,36800,400.0
595,37600,400.0
597,38400,400.0
599,39200,400.0
601,40000,400.0
603,40800,400.0
605,41600,400.0
607,42400,400.0
609,43200,400.0
611,44000,400.0
613,44800,400.0
615,45600,400.0
617,46400,400.0
619,47200,400.0
621,48000,400.0
623,48800,400.0
625,49600,400.0
627,50400,400.0
629,51200,400.0
631,52000,400.0
633,52800,400.0
635,53600,400.0
637,54400,400.0
639,55200,400.0
641,56000,400.0
643,56800,400.0
645,57600,400.0
647,58400,400.0
649,59200,400.0
651,60000,400.0
653,60800,400.0
655,61600,400.0
657,62400,400.0
659,63200,400.0
661,64000,400.0
663,64800,400.0
665,65600,400.0
667,66400,400.0
669,67200,400.0
671,68000,400.0
673,68800,400.0
675,69600,400.0
677,70400,400.0
679,71200,400.0
681,72000,400.0
683,72800,400.0
685,73600,400.0
687,74400,400.0
689,75200,400.0
691,76000,400.0
693,76800,400.0
695,77600,400.0
697,78400,400.0
699,79200,400.0
701,80000,400.0
703,80800,400.0
705,81600,400.0
707,82400,400.0
709,83200,400.0
711,84000,400.0
713,84800,400.0
715,85600,400.0
717,86400,400.0
719,87200,400.0
721,88000,400.0
723,88800,400.0
725,89600,400.0
727,90400,400.0
729,91200,400.0
731,92000,400.0
733,92800,400.0
735,93600,400.0
737,94400,400.0
739,95200,400.0
741,96000,400.0
743,96800,400.0
745,97600,400.0
747,98400,400.0
749,99200,400.0
751,100000,400.0
754,800,266.6667
756,1600,0.0
758,2400,0.0
760,3200,0.0
762,4000,0.0
764,4800,0.0
766,5600,0.0
768,6400,0.0
770,7200,0.0
772,8000,0.0
774,8800,0.0
776,9600,0.0
778,10400,0.0
780,11200,0.0
782,12000,0.0
784,12800,0.0
786,13600,0.0
788,14400,0.0
790,15200,0.0
792,16000,0.0
794,16800,0.0
796,17600,0.0
798,18400,0.0
800,19200,0.0
802,20000,0.0
804,20800,0.0
806,21600,0.0
808,22400,0.0
810,23200,0.0
812,24000,0.0
814,24800,0.0
816,25600,0.0
818,26400,0.0
820,27200,0.0
822,28000,0.0
824,28800,0.0
826,29600,0.0
828,30400,0.0
830,31200,0.0
832,32000,0.0
834,32800,0.0
836,33600,0.0
838,34400,0.0
840,35200,0.0
842,36000,0.0
844,36800,0.0
846,37600,0.0
848,38400,0.0
850,39200,0.0
852,40000,0.0
854,40800,0.0
856,41600,0.0
858,42400,0.0
860,43200,0.0
862,44000,0.0
864,44800,0.0
866,45600,0.0
868,46400,0.0
870,47200,0.0
872,48000,0.0
874,48800,0.0
876,49600,0.0
878,50400,0.0
880,51200,0.0
882,52000,0.0
884,52800,0.0
886,53600,0.0
888,54400,0.0
890,55200,0.0
892,56000,0.0
894,56800,0.0
896,57600,0.0
898,58400,0.0
900,59200,0.0
902,60000,0.0
904,60800,0.0
906,61600,0.0
908,62400,0.0
910,63200,0.0
912,64000,0.0
914,64800,0.0
916,65600,0.0
918,66400,0.0
920,67200,0.0
922,68000,0.0
924,68800,0.0
926,69600,0.0
928,70400,0.0
930,71200,0.0
932,72000,0.0
934,72800,0.0
936,73600,0.0
938,74400,0.0
940,75200,0.0
942,76000,0.0
944,76800,0.0
946,77600,0.0
948,78400,0.0
950,79200,0.0
952,80000,0.0
954,80800,0.0
956,81600,0.0
958,82400,0.0
960,83200,0.0
962,84000,0.0
964,84800,0.0
966,85600,0.0
968,86400,0.0
970,87200,0.0
972,88000,0.0
974,88800,0.0
976,89600,0.0
978,90400,0.0
980,91200,0.0
982,92000,0.0
984,92800,0.0
986,93600,0.0
988,94400,0.0
990,95200,0.0
992,96000,0.0
994,96800,0.0
996,97600,0.0
998,98400,0.0
1000,99200,0.0
1002,100000,0.0
1005,800,0.0
1007,1600,0.0
1009,2400,0.0
1011,3200,0.0
1013,4000,0.0
1015,4800,0.0
1017,5600,0.0
1019,6400,0.0
1021,7200,0.0
1023,8000,0.0
1025,8800,0.0
1027,9600,0.0
1029,10400,0.0
1031,11200,0.0
1033,12000,0.0
1035,12800,0.0
1037,13600,0.0
1039,14400,0.0
1041,15200,0.0
1043,16000,0.0
1045,16800,0.0
1047,17600,0.0
1049,18400,0.0
1051,19200,0.0
1053,20000,0.0
1055,20800,0.0
1057,21600,0.0
1059,22400,0.0
1061,23200,0.0
1063,24000,0.0
1065,24800,0.0
1067,25600,0.0
1069,26400,0.0
1071,27200,0.0
1073,28000,0.0
1075,28800,0.0
1077,29600,0.0
1079,30400,0.0
1081,31200,0.0
1083,32000,0.0
1085,32800,0.0
1087,33600,0.0
1089,34400,0.0
1091,35200,0.0
1093,36000,0.0
1095,36800,0.0
1097,37600,0.0
1099,38400,0.0
1101,39200,0.0
1103,40000,0.0
1105,40800,0.0
1107,41600,0.0
1109,42400,0.0
1111,43200,0.0
1113,44000,0.0
1115,44800,0.0
1117,45600,0.0
1119,46400,0.0
1121,47200,0.0
1123,48000,0.0
1125,48800,0.0
1127,49600,0.0
1129,50400,0.0
1131,51200,0.0
1133,52000,0.0
1135,52800,0.0
1137,53600,0.0
1139,54400,0.0
1141,55200,0.0
1143,56000,0.0
1145,56800,0.0
1147,57600,0.0
1149,58400,0.0
1151,59200,0.0
1153,60000,0.0
1155,60800,0.0
1157,61600,0.0
1159,62400,0.0
1161,63200,0.0
1163,64000,0.0
1165,64800,0.0
1167,65600,0.0
1169,66400,0.0
1171,67200,0.0
1173,68000,0.0
1175,68800,0.0
1177,69600,0.0
1179,70400,0.0
1181,71200,0.0
1183,72000,0.0
1185,72800,0.0
1187,73600,0.0
1189,74400,0.0
1191,75200,0.0
1193,76000,0.0
1195,76800,0.0
1197,77600,0.0
1199,78400,0.0
1201,79200,0.0
1203,80000,0.0
1205,80800,0.0
1207,81600,0.0
1209,82400,0.0
1211,83200,0.0
1213,84000,0.0
1215,84800,0.0
1217,85600,0.0
1219,86400,0.0
1221,87200,0.0
1223,88000,0.0
1225,88800,0.0
1227,89600,0.0
1229,90400,0.0
1231,91200,0.0
1233,92000,0.0
1235,92800,0.0
1237,93600,0.0
1239,94400,0.0
1241,95200,0.0
1243,96000,0.0
1245,96800,0.0
1247,97600,0.0
1249,98400,0.0
1251,99200,0.0
1253,100000,0.0
1256,800,133.3333
1258,1600,400.0
1260,2400,400.0
1262,3200,400.0
1264,4000,400.0
1266,4800,400.0
1268,5600,400.0
1270,6400,400.0
1272,7200,400.0
1274,8000,400.0
1276,8800,400.0
1278,9600,400.0
1280,10400,400.0
1282,11200,400.0
1284,12000,400.0
1286,12800,400.0
1288,13600,400.0
1290,14400,400.0
1292,15200,400.0
1294,16000,400.0
1296,16800,400.0
1298,17600,400.0
1300,18400,400.0
1302,19200,400.0
1304,20000,400.0
1306,20800,400.0
1308,21600,400.0
1310,22400,400.0
1312,23200,400.0
1314,24000,400.0
1316,24800,400.0
1318,25600,400.0
1320,26400,400.0
1322,27200,400.0
1324,28000,400.0
1326,28800,400.0
1328,29600,400.0
1330,30400,400.0
1332,31200,400.0
1334,32000,400.0
1336,32800,400.0
1338,33600,400.0
1340,34400,400.0
1342,35200,400.0
1344,36000,400.0
1346,36800,400.0
1348,37600,400.0
1350,38400,400.0
1352,39200,400.0
1354,40000,400.0
1356,40800,400.0
1358,41600,400.0
1360,42400,400.0
1362,43200,400.0
1364,44000,400.0
1366,44800,400.0
1368,45600,400.0
1370,46400,400.0
1372,47200,400.0
1374,48000,400.0
1376,48800,400.0
1378,49600,400.0
1380,50400,400.0
1382,51200,400.0
1384,52000,400.0
1386,52800,400.0
1388,53600,400.0
1390,54400,400.0
1392,55200,400.0
1394,56000,400.0
1396,56800,400.0
1398,57600,400.0
1400,58400,400.0
1402,59200,400.0
1404,60000,400.0
1406,60800,400.0
1408,61600,400.0
1410,62400,400.0
1412,63200,400.0
1414,64000,400.0
1416,64800,400.0
1418,65600,400.0
1420,66400,400.0
1422,67200,400.0
1424,68000,400.0
1426,68800,400.0
1428,69600,400.0
1430,70400,400.0
1432,71200,400.0
1434,72000,400.0
1436,72800,400.0
1438,73600,400.0
1440,74400,400.0
1442,75200,400.0
1444,76000,400.0
1446,76800,400.0
1448,77600,400.0
1450,78400,400.0
1452,79200,400.0
1454,80000,400.0
1456,80800,400.0
1458,81600,400.0
1460,82400,400.0
1462,83200,400.0
1464,84000,400.0
1466,84800,400.0
1468,85600,400.0
1470,86400,400.0
1472,87200,400.0
1474,88000,400.0
1476,88800,400.0
1478,89600,400.0
1480,90400,400.0
1482,91200,400.0
1484,92000,400.0
1486,92800,400.0
1488,93600,400.0
1490,94400,400.0
1492,95200,400.0
1494,96000,400.0
1496,96800,400.0
1498,97600,400.0
1500,98400,400.0
1502,99200,400.0
1504,100000,400.0
1507,800,266.6667
1509,1600,0.0
1511,2400,0.0
1513,3200,0.0
1515,4000,0.0
1517,4800,0.0
1519,5600,0.0
1521,6400,0.0
1523,7200,0.0
1525,8000,0.0
1527,8800,0.0
1529,9600,0.0
1531,10400,0.0
1533,11200,0.0
1535,12000,0.0
1537,12800,0.0
1539,13600,0.0
1541,14400,0.0
1543,15200,0.0
1545,16000,0.0
1547,16800,0.0
1549,17600,0.0
1551,18400,0.0
1553,19200,0.0
1555,20000,0.0
1557,20800,0.0
1559,21600,0.0
1561,22400,0.0
1563,23200,0.0
1565,24000,0.0
1567,24800,0.0
1569,25600,0.0
1571,26400,0.0
1573,27200,0.0
1575,28000,0.0
1577,28800,0.0
1579,29600,0.0
1581,30400,0.0
1583,31200,0.0
1585,32000,0.0
1587,32800,0.0
1589,33600,0.0
1591,34400,0.0
1593,35200,0.0
1595,36000,0.0
1597,36800,0.0
1599,37600,0.0
1601,38400,0.0
1603,39200,0.0
1605,40000,0.0
1607,40800,0.0
1609,41600,0.0
1611,42400,0.0
1613,43200,0.0
1615,44000,0.0
1617,44800,0.0
1619,45600,0.0
1621,46400,0.0
1623,47200,0.0
1625,48000,0.0
1627,48800,0.0
1629,49600,0.0
1631,50400,0.0
1633,51200,0.0
1635,52000,0.0
1637,52800,0.0
1639,53600,0.0
1641,54400,0.0
1643,55200,0.0
1645,56000,0.0
1647,56800,0.0
1649,57600,0.0
1651,58400,0.0
1653,59200,0.0
1655,60000,0.0
1657,60800,0.0
1659,61600,0.0
1661,62400,0.0
1663,63200,0.0
1665,64000,0.0
1667,64800,0.0
1669,65600,0.0
1671,66400,0.0
1673,67200,0.0
1675,68000,0.0
1677,68800,0.0
1679,69600,0.0
1681,70400,0.0
1683,71200,0.0
1685,72000,0.0
1687,72800,0.0
1689,73600,0.0
1691,74400,0.0
1693,75200,0.0
1695,76000,0.0
1697,76800,0.0
1699,77600,0.0
1701,78400,0.0
1703,79200,0.0
1705,80000,0.0
1707,80800,0.0
1709,81600,0.0
1711,82400,0.0
1713,83200,0.0
1715,84000,0.0
1717,84800,0.0
1719,85600,0.0
1721,86400,0.0
1723,87200,0.0
1725,88000,0.0
1727,88800,0.0
1729,89600,0.0
1731,90400,0.0
1733,91200,0.0
1735,92000,0.0
1737,92800,0.0
1739,93600,0.0
1741,94400,0.0
1743,95200,0.0
1745,96000,0.0
1747,96800,0.0
1749,97600,0.0
1751,98400,0.0
1753,99200,0.0
1755,100000,0.0
1758,800,133.3333
1760,1600,400.0
1762,2400,400.0
1764,3200,400.0
1766,4000,400.0
1768,4800,400.0
1770,5600,400.0
1772,6400,400.0
1774,7200,400.0
1776,8000,400.0
1778,8800,400.0
1780,9600,400.0
1782,10400,400.0
1784,11200,400.0
1786,12000,400.0
1788,12800,400.0
1790,13600,400.0
1792,14400,400.0
1794,15200,400.0
1796,16000,400.0
1798,16800,400.0
1800,17600,400.0
1802,18400,400.0
1804,19200,400.0
1806,20000,400.0
1808,20800,400.0
1810,21600,400.0
1812,22400,400.0
1814,23200,400.0
1816,24000,400.0
1818,24800,400.0
1820,25600,400.0
1822,26400,400.0
1824,27200,400.0
1826,28000,400.0
1828,28800,400.0
1830,29600,400.0
1832,30400,400.0
1834,31200,400.0
1836,32000,400.0
1838,32800,400.0
1840,33600,400.0
1842,34400,400.0
1844,35200,400.0
1846,36000,400.0
1848,36800,400.0
1850,37600,400.0
1852,38400,400.0
1854,39200,400.0
1856,40000,400.0
1858,40800,400.0
1860,41600,400.0
1862,42400,400.0
1864,43200,400.0
1866,44000,400.0
1868,44800,400.0
1870,45600,400.0
1872,46400,400.0
1874,47200,400.0
1876,48000,400.0
1878,48800,400.0
1880,49600,400.0
1882,50400,400.0
1884,51200,400.0
1886,52000,400.0
1888,52800,400.0
1890,53600,400.0
1892,54400,400.0
1894,55200,400.0
1896,56000,400.0
1898,56800,400.0
1900,57600,400.0
1902,58400,400.0
1904,59200,400.0
1906,60000,400.0
1908,60800,400.0
1910,61600,400.0
1912,62400,400.0
1914,63200,400.0
1916,64000,400.0
1918,64800,400.0
1920,65600,400.0
1922,66400,400.0
1924,67200,400.0
1926,68000,400.0
1928,68800,400.0
1930,69600,400.0
1932,70400,400.0
1934,71200,400.0
1936,72000,400.0
1938,72800,400.0
1940,73600,400.0
1942,74400,400.0
1944,75200,400.0
1946,76000,400.0
1948,76800,400.0
1950,77600,400.0
1952,78400,400.0
1954,79200,400.0
1956,80000,400.0
1958,80800,400.0
1960,81600,400.0
1962,82400,400.0
1964,83200,400.0
1966,84000,400.0
1968,84800,400.0
1970,85600,400.0
1972,86400,400.0
1974,87200,400.0
1976,88000,400.0
1978,88800,400.0
1980,89600,400.0
1982,90400,400.0
1984,91200,400.0
1986,92000,400.0
1988,92800,400.0
1990,93600,400.0
1992,94400,400.0
1994,95200,400.0
1996,96000,400.0
1998,96800,400.0
2000,97600,400.0
2002,98400,400.0
2004,99200,400.0
2006,100000,400.0
2009,800,400.0
2011,1600,400.0
2013,2400,400.0
2015,3200,400.0
2017,4000,400.0
2019,4800,400.0
2021,5600,400.0
2023,6400,400.0
2025,7200,400.0
2027,8000,400.0
2029,8800,400.0
2031,9600,400.0
2033,10400,400.0
2035,11200,400.0
2037,12000,400.0
2039,12800,400.0
2041,13600,400.0
2043,14400,400.0
2045,15200,400.0
2047,16000,400.0
2049,16800,400.0
2051,17600,400.0
2053,18400,400.0
2055,19200,400.0
2057,20000,400.0
2059,20800,400.0
2061,21600,400.0
2063,22400,400.0
2065,23200,400.0
2067,24000,400.0
2069,24800,400.0
2071,25600,400.0
2073,26400,400.0
2075,27200,400.0
2077,28000,400.0
2079,28800,400.0
2081,29600,400.0
2083,30400,400.0
2085,31200,400.0
2087,32000,400.0
2089,32800,400.0
2091,33600,400.0
2093,34400,400.0
2095,35200,400.0
2097,36000,400.0
2099,36800,400.0
2101,37600,400.0
2103,38400,400.0
2105,39200,400.0
2107,40000,400.0
2109,40800,400.0
2111,41600,400.0
2113,42400,400.0
2115,43200,400.0
2117,44000,400.0
2119,44800,400.0
2121,45600,400.0
2123,46400,400.0
2125,47200,400.0
2127,48000,400.0
2129,48800,400.0
2131,49600,400.0
2133,50400,400.0
2135,51200,400.0
2137,52000,400.0
2139,52800,400.0
2141,53600,400.0
2143,54400,400.0
2145,55200,400.0
2147,56000,400.0
2149,56800,400.0
2151,57600,400.0
2153,58400,400.0
2155,59200,400.0
2157,60000,400.0
2159,60800,400.0
2161,61600,400.0
2163,62400,400.0
2165,63200,400.0
2167,64000,400.0
2169,64800,400.0
2171,65600,400.0
2173,66400,400.0
2175,67200,400.0
2177,68000,400.0
2179,68800,400.0
2181,69600,400.0
2183,70400,400.0
2185,71200,400.0
2187,72000,400.0
2189,72800,400.0
2191,73600,400.0
2193,74400,400.0
2195,75200,400.0
2197,76000,400.0
2199,76800,400.0
2201,77600,400.0
2203,78400,400.0
2205,79200,400.0
2207,80000,400.0
2209,80800,400.0
2211,81600,400.0
2213,82400,400.0
2215,83200,400.0
2217,84000,400.0
2219,84800,400.0
2221,85600,400.0
2223,86400,400.0
2225,87200,400.0
2227,88000,400.0
2229,88800,400.0
2231,89600,400.0
2233,90400,400.0
2235,91200,400.0
2237,92000,400.0
2239,92800,400.0
2241,93600,400.0
2243,94400,400.0
2245,95200,400.0
2247,96000,400.0
2249,96800,400.0
2251,97600,400.0
2253,98400,400.0
2255,99200,400.0
2257,100000,400.0
2260,800,400.0
2262,1600,400.0
2264,2400,400.0
2266,3200,400.0
2268,4000,400.0
2270,4800,400.0
2272,5600,400.0
2274,6400,400.0
2276,7200,400.0
2278,8000,400.0
2280,8800,400.0
2282,9600,400.0
2284,10400,400.0
2286,11200,400.0
2288,12000,400.0
2290,12800,400.0
2292,13600,400.0
2294,14400,400.0
2296,15200,400.0
2298,16000,400.0
2300,16800,400.0
2302,17600,400.0
2304,18400,400.0
2306,19200,400.0
2308,20000,400.0
2310,20800,400.0
2312,21600,400.0
2314,22400,400.0
2316,23200,400.0
2318,24000,400.0
2320,24800,400.0
2322,25600,400.0
2324,26400,400.0
2326,27200,400.0
2328,28000,400.0
2330,28800,400.0
2332,29600,400.0
2334,30400,400.0
2336,31200,400.0
2338,32000,400.0
2340,32800,400.0
2342,33600,400.0
2344,34400,400.0
2346,35200,400.0
2348,36000,400.0
2350,36800,400.0
2352,37600,400.0
2354,38400,400.0
2356,39200,400.0
2358,40000,400.0
2360,40800,400.0
2362,41600,400.0
2364,42400,400.0
2366,43200,400.0
2368,44000,400.0
2370,44800,400.0
2372,45600,400.0
2374,46400,400.0
2376,47200,400.0
2378,48000,400.0
2380,48800,400.0
2382,49600,400.0
2384,50400,400.0
2386,51200,400.0
2388,52000,400.0
2390,52800,400.0
2392,53600,400.0
2394,54400,400.0
2396,55200,400.0
2398,56000,400.0
2400,56800,400.0
2402,57600,400.0
2404,58400,400.0
2406,59200,400.0
2408,60000,400.0
2410,60800,400.0
2412,61600,400.0
2414,62400,400.0
2416,63200,400.0
2418,64000,400.0
2420,64800,400.0
2422,65600,400.0
2424,66400,400.0
2426,67200,400.0
2428,68000,400.0
2430,68800,400.0
2432,69600,400.0
2434,70400,400.0
2436,71200,400.0
2438,72000,400.0
2440,72800,400.0
2442,73600,400.0
2444,74400,400.0
2446,75200,400.0
2448,76000,400.0
2450,76800,400.0
2452,77600,400.0
2454,78400,400.0
2456,79200,400.0
2458,80000,400.0
2460,80800,400.0
2462,81600,400.0
2464,82400,400.0
2466,83200,400.0
2468,84000,400.0
2470,84800,400.0
2472,85600,400.0
2474,86400,400.0
2476,87200,400.0
2478,88000,400.0
2480,88800,400.0
2482,89600,400.0
2484,90400,400.0
2486,91200,400.0
2488,92000,400.0
2490,92800,400.0
2492,93600,400.0
2494,94400,400.0
2496,95200,400.0
2498,96000,400.0
2500,96800,400.0
2502,97600,400.0
2504,98400,400.0
2506,99200,400.0
2508,100000,400.0
2511,800,400.0
2513,1600,400.0
2515,2400,400.0
2517,3200,400.0
2519,4000,400.0
2521,4800,400.0
2523,5600,400.0
2525,6400,400.0
2527,7200,400.0
2529,8000,400.0
2531,8800,400.0
2533,9600,400.0
2535,10400,400.0
2537,11200,400.0
2539,12000,400.0
2541,12800,400.0
2543,13600,400.0
2545,14400,400.0
2547,15200,400.0
2549,16000,400.0
2551,16800,400.0
2553,17600,400.0
2555,18400,400.0
2557,19200,400.0
2559,20000,400.0
2561,20800,400.0
2563,21600,400.0
2565,22400,400.0
2567,23200,400.0
2569,24000,400.0
2571,24800,400.0
2573,25600,400.0
2575,26400,400.0
2577,27200,400.0
2579,28000,400.0
2581,28800,400.0
2583,29600,400.0
2585,30400,400.0
2587,31200,400.0
2589,32000,400.0
2591,32800,400.0
2593,33600,400.0
2595,34400,400.0
2597,35200,400.0
2599,36000,400.0
2601,36800,400.0
2603,37600,400.0
2605,38400,400.0
2607,39200,400.0
2609,40000,400.0
2611,40800,400.0
2613,41600,400.0
2615,42400,400.0
2617,43200,400.0
2619,44000,400.0
2621,44800,400.0
2623,45600,400.0
2625,46400,400.0
2627,47200,400.0
2629,48000,400.0
2631,48800,400.0
2633,49600,400.0
2635,50400,400.0
2637,51200,400.0
2639,52000,400.0
2641,52800,400.0
2643,53600,400.0
2645,54400,400.0
2647,55200,400.0
2649,56000,400.0
2651,56800,400.0
2653,57600,400.0
2655,58400,400.0
2657,59200,400.0
2659,60000,400.0
2661,60800,400.0
2663,61600,400.0
2665,62400,400.0
2667,63200,400.0
2669,64000,400.0
2671,64800,400.0
2673,65600,400.0
2675,66400,400.0
2677,67200,400.0
2679,68000,400.0
2681,68800,400.0
2683,69600,400.0
2685,70400,400.0
2687,71200,400.0
2689,72000,400.0
2691,72800,400.0
2693,73600,400.0
2695,74400,400.0
2697,75200,400.0
2699,76000,400.0
2701,76800,400.0
2703,77600,400.0
2705,78400,400.0
2707,79200,400.0
2709,80000,400.0
2711,80800,400.0
2713,81600,400.0
2715,82400,400.0
2717,83200,400.0
2719,84000,400.0
2721,84800,400.0
2723,85600,400.0
2725,86400,400.0
2727,87200,400.0
2729,88000,400.0
2731,88800,400.0
2733,89600,400.0
2735,90400,400.0
2737,91200,400.0
2739,92000,400.0
2741,92800,400.0
2743,93600,400.0
2745,94400,400.0
2747,95200,400.0
2749,96000,400.0
2751,96800,400.0
2753,97600,400.0
2755,98400,400.0
2757,99200,400.0
2759,100000,400.0
2762,800,266.6667
2764,1600,0.0
2766,2400,0.0
2768,3200,0.0
2770,4000,0.0
2772,4800,0.0
2774,5600,0.0
2776,6400,0.0
2778,7200,0.0
2780,8000,0.0
2782,8800,0.0
2784,9600,0.0
2786,10400,0.0
2788,11200,0.0
2790,12000,0.0
2792,12800,0.0
2794,13600,0.0
2796,14400,0.0
2798,15200,0.0
2800,16000,0.0
2802,16800,0.0
2804,17600,0.0
2806,18400,0.0
2808,19200,0.0
2810,20000,0.0
2812,20800,0.0
2814,21600,0.0
2816,22400,0.0
2818,23200,0.0
2820,24000,0.0
2822,24800,0.0
2824,25600,0.0
2826,26400,0.0
2828,27200,0.0
2830,28000,0.0
2832,28800,0.0
2834,29600,0.0
2836,30400,0.0
2838,31200,0.0
2840,32000,0.0
2842,32800,0.0
2844,33600,0.0
2846,34400,0.0
2848,35200,0.0
2850,36000,0.0
2852,36800,0.0
2854,37600,0.0
2856,38400,0.0
2858,39200,0.0
2860,40000,0.0
2862,40800,0.0
2864,41600,0.0
2866,42400,0.0
2868,43200,0.0
2870,44000,0.0
2872,44800,0.0
2874,45600,0.0
2876,46400,0.0
2878,47200,0.0
2880,48000,0.0
2882,48800,0.0
2884,49600,0.0
2886,50400,0.0
2888,51200,0.0
2890,52000,0.0
2892,52800,0.0
2894,53600,0.0
2896,54400,0.0
2898,55200,0.0
2900,56000,0.0
2902,56800,0.0
2904,57600,0.0
2906,58400,0.0
