episode,timestep,reward
121051,68800,9962.8662
121625,69600,9961.2214
122203,70400,9962.0191
122786,71200,9963.3536
123365,72000,9961.9017
123944,72800,9962.6674
124522,73600,9961.7544
125099,74400,9961.4333
125680,75200,9962.3873
126272,76000,9965.3415
126857,76800,9963.489
127430,77600,9960.6301
127999,78400,9959.4025
128574,79200,9961.1967
129138,80000,9958.7397
129704,80800,9959.4124
130273,81600,9959.9815
130866,82400,9965.172
131438,83200,9960.6331
132010,84000,9960.6332
132589,84800,9962.1556
133170,85600,9963.4788
133754,86400,9963.5075
134328,87200,9961.2007
134890,88000,9957.8186
135483,88800,9965.41
136062,89600,9962.1557
136633,90400,9960.0597
137216,91200,9963.0207
137794,92000,9961.8358
138392,92800,9966.4566
138961,93600,9959.981
139549,94400,9964.2756
140109,95200,9957.5627
140671,96000,9957.8917
141245,96800,9960.873
141837,97600,9965.0237
142417,98400,9962.5762
143002,99200,9964.0018
143584,100000,9962.7046
144140,800,9956.2736
144739,1600,9966.5027
145326,2400,9964.0342
145888,3200,9957.9965
146459,4000,9960.5833
147042,4800,9962.8492
147610,5600,9960.2609
148176,6400,9958.7403
148761,7200,9963.5694
149345,8000,9963.0942
149909,8800,9958.6669
150480,9600,9959.9773
151067,10400,9964.2046
151632,11200,9958.2196
152209,12000,9961.6778
152781,12800,9960.3865
153348,13600,9959.4042
153943,14400,9965.7833
154516,15200,9960.7122
155086,16000,9959.8141
155670,16800,9963.2553
156253,17600,9963.0207
156816,18400,9958.4888
157408,19200,9965.4511
157998,20000,9964.6358
158549,20800,9955.3216
159120,21600,9960.0596
159687,22400,9959.4976
160264,23200,9961.5045
160852,24000,9964.5256
161424,24800,9960.2221
162007,25600,9963.1116
162598,26400,9965.2133
163171,27200,9960.466
163759,28000,9963.7755
164352,28800,9965.3307
164923,29600,9960.0597
165502,30400,9962.4284
166063,31200,9958.2463
166638,32000,9960.9514
167225,32800,9964.0241
167809,33600,9963.9402
168393,34400,9962.8323
168983,35200,9964.4068
169550,36000,9959.2383
170130,36800,9962.15
170705,37600,9960.8696
171289,38400,9963.7588
171869,39200,9963.2639
172457,40000,9963.8454
173043,40800,9963.7921
173628,41600,9964.0907
174206,42400,9961.9069
174789,43200,9963.6245
175361,44000,9960.2117
175941,44800,9962.1501
176496,45600,9956.3642
177066,46400,9959.9791
177682,47200,9970.6739
178262,48000,9962.3225
178827,48800,9958.563
179413,49600,9963.8825
179978,50400,9958.6673
180548,51200,9959.4633
181134,52000,9963.9729
181716,52800,9962.4519
182278,53600,9958.0908
182853,54400,9960.8489
183432,55200,9962.0744
184018,56000,9963.5615
184583,56800,9959.1028
185163,57600,9962.2311
185715,58400,9955.6904
186309,59200,9965.4782
186875,60000,9958.9065
187452,60800,9962.1978
188022,61600,9959.6178
188612,62400,9964.6459
189188,63200,9961.601
189768,64000,9962.6468
190349,64800,9962.6489
190910,65600,9957.4813
191493,66400,9963.2627
192092,67200,9966.8366
192672,68000,9963.5968
193239,68800,9959.0619
193816,69600,9961.7593
194406,70400,9964.7256
194972,71200,9958.8234
195551,72000,9961.8307
196137,72800,9963.9028
196731,73600,9965.7257
197291,74400,9958.1091
197870,75200,9962.1556
198466,76000,9965.7618
199038,76800,9960.8184
199624,77600,9963.3807
200204,78400,9962.3122
200775,79200,9960.3891
201345,80000,9959.9791
201916,80800,9960.2348
202502,81600,9963.6316
203071,82400,9959.9193
203664,83200,9966.0728
204244,84000,9962.4744
204818,84800,9961.0472
205406,85600,9964.0954
205983,86400,9961.5963
206562,87200,9962.2369
207116,88000,9956.1157
207684,88800,9959.2273
208258,89600,9961.4758
208833,90400,9961.616
209414,91200,9962.8023
209995,92000,9962.3873
210552,92800,9956.8907
211146,93600,9965.3098
211741,94400,9965.9514
212331,95200,9964.4764
212896,96000,9958.917
213483,96800,9964.0444
214073,97600,9964.3069
214620,98400,9954.2636
215205,99200,9964.1711
215772,100000,9958.8131
216004,800,9760.9797
216234,1600,9758.7161
216474,2400,9770.4354
216708,3200,9762.442
216935,4000,9752.4426
217161,4800,9750.4667
217387,5600,9751.1654
217618,6400,9756.1772
217851,7200,9761.2437
218095,8000,9778.3733
218331,8800,9763.0743
218562,9600,9759.6434
218799,10400,9765.9954
219030,11200,9759.3649
219259,12000,9755.3758
219491,12800,9761.4291
219716,13600,9748.7262
219955,14400,9771.5459
220186,15200,9758.612
220429,16000,9777.9228
220663,16800,9765.2264
220897,17600,9761.9609
221127,18400,9756.8326
221359,19200,9758.3768
221593,20000,9763.5401
221823,20800,9755.2415
222050,21600,9756.8153
222286,22400,9763.2357
222517,23200,9758.9548
222751,24000,9765.9166
222981,24800,9754.4232
223212,25600,9761.6528
223450,26400,9768.756
223685,27200,9768.6097
223909,28000,9748.838
224142,28800,9759.9332
224377,29600,9763.0525
224602,30400,9754.4354
224835,31200,9762.6082
225062,32000,9749.1577
225298,32800,9768.4773
225527,33600,9756.3299
225757,34400,9758.0572
225989,35200,9758.3288
226218,36000,9757.1754
226449,36800,9760.4649
226683,37600,9762.2644
226910,38400,9752.6926
227138,39200,9753.5583
227365,40000,9754.211
227592,40800,9754.8049
227826,41600,9763.0427
228060,42400,9764.3522
228286,43200,9752.8783
228517,44000,9758.7433
228745,44800,9759.6849
228974,45600,9756.617
229207,46400,9766.3481
229443,47200,9766.91
229678,48000,9764.7991
229910,48800,9760.3693
230139,49600,9757.2749
230378,50400,9768.2299
230605,51200,9753.7955
230835,52000,9755.4682
231062,52800,9754.4161
231291,53600,9756.5801
231517,54400,9749.0134
231744,55200,9754.3623
231968,56000,9750.0631
232197,56800,9758.4787
232426,57600,9757.2634
232660,58400,9759.3075
232894,59200,9762.7028
233122,60000,9758.5825
233355,60800,9761.8972
233589,61600,9765.4037
233818,62400,9753.5564
234043,63200,9747.8619
234270,64000,9752.6804
234510,64800,9772.7408
234741,65600,9759.8374
234978,66400,9768.3821
235210,67200,9759.3373
235446,68000,9765.7027
235679,68800,9758.4183
235905,69600,9750.9104
236139,70400,9764.6727
236366,71200,9750.5666
236599,72000,9764.3627
236838,72800,9768.4705
237067,73600,9754.0945
237305,74400,9769.2951
237533,75200,9756.5988
237766,76000,9761.2471
237989,76800,9748.215
238229,77600,9773.2295
238455,78400,9749.0324
238685,79200,9758.444
238917,80000,9759.543
239150,80800,9760.8132
239386,81600,9766.377
239618,82400,9759.1095
239849,83200,9760.458
240086,84000,9767.7885
240317,84800,9756.5941
240546,85600,9757.3022
240785,86400,9767.9503
241015,87200,9758.9569
241247,88000,9757.1844
241473,88800,9749.4218
241707,89600,9763.1178
241941,90400,9763.6987
242167,91200,9748.5198
242399,92000,9759.5574
242635,92800,9764.2933
242869,93600,9763.0616
243107,94400,9768.1419
243339,95200,9759.2115
243573,96000,9761.5619
243805,96800,9763.7911
244039,97600,9760.6131
244271,98400,9760.0087
244496,99200,9751.3117
244724,100000,9751.7883
245291,800,9958.979
245885,1600,9965.8924
246474,2400,9964.5758
247059,3200,9963.489
247636,4000,9962.5427
248206,4800,9959.3808
248774,5600,9959.3205
249363,6400,9964.4262
249937,7200,9961.0472
250502,8000,9959.3635
251076,8800,9961.0368
251657,9600,9962.2166
252226,10400,9959.4851
252792,11200,9959.0832
253371,12000,9961.9829
253941,12800,9959.8966
254519,13600,9961.8358
255100,14400,9962.3873
255687,15200,9964.1945
256284,16000,9966.1542
256880,16800,9966.5891
257466,17600,9963.6417
258045,18400,9962.926
258624,19200,9962.0641
259206,20000,9963.2101
259788,20800,9962.6238
260351,21600,9958.0711
260937,22400,9963.8022
261536,23200,9966.69
262112,24000,9961.1111
262710,24800,9966.5911
263274,25600,9958.6669
263864,26400,9964.3967
264449,27200,9963.9011
265024,28000,9961.1967
265596,28800,9960.3761
266162,29600,9959.6009
266734,30400,9960.7362
267316,31200,9962.9572
267879,32000,9957.977
268457,32800,9961.9274
269055,33600,9966.2895
269617,34400,9957.9023
270201,35200,9963.4969
270772,36000,9961.1616
271352,36800,9962.1398
271940,37600,9964.1156
272508,38400,9958.9789
273091,39200,9963.4529
273683,40000,9965.1696
274267,40800,9963.8274
274839,41600,9960.3043
275434,42400,9966.3749
276017,43200,9963.6142
276611,44000,9965.2307
277174,44800,9958.5797
277737,45600,9957.6324
278324,46400,9963.874
278912,47200,9964.6056
279494,48000,9963.1086
280061,48800,9959.6845
280611,49600,9954.0855
281215,50400,9968.2799
281778,51200,9958.5081
282366,52000,9964.7554
282944,52800,9962.3531
283516,53600,9960.8288
284061,54400,9953.1029
284635,55200,9961.0368
285220,56000,9963.6498
285771,56800,9955.5992
286344,57600,9960.8764
286932,58400,9964.5358
287516,59200,9963.4163
288087,60000,9960.6226
288659,60800,9960.2117
289229,61600,9960.2475
289809,62400,9961.8863
290377,63200,9959.4033
290958,64000,9962.3873
291537,64800,9961.9932
292125,65600,9964.5155
292706,66400,9962.2961
293297,67200,9965.034
293867,68000,9960.0721
294446,68800,9962.2265
295021,69600,9961.0331
295604,70400,9962.9401
296187,71200,9963.1937
296756,72000,9959.5573
297338,72800,9962.6238
297915,73600,9961.8511
298515,74400,9966.6568
299108,75200,9965.9058
299670,76000,9957.7975
300256,76800,9963.722
300829,77600,9961.152
301398,78400,9959.7331
301974,79200,9961.1928
302549,80000,9961.4524
303150,80800,9966.8017
303721,81600,9960.3067
304300,82400,9962.0744
304890,83200,9964.4865
305472,84000,9962.7046
306035,84800,9958.1547
306611,85600,9961.5296
307190,86400,9961.7393
307769,87200,9962.6738
308350,88000,9962.8125
308914,88800,9957.7909
309498,89600,9963.6681
310077,90400,9962.0039
310660,91200,9963.0207
311239,92000,9962.0539
311820,92800,9962.4682
312389,93600,9959.6504
312955,94400,9959.0001
313537,95200,9963.038
314122,96000,9963.8309
314695,96800,9960.2915
315270,97600,9961.2785
315869,98400,9966.5127
316440,99200,9960.6674
317022,100000,9962.2713
317600,800,9961.8255
318193,1600,9965.172
318783,2400,9964.8053
319365,3200,9962.7046
319926,4000,9958.6223
320490,4800,9959.4577
321061,5600,9959.9564
321642,6400,9962.5492
322214,7200,9960.5652
322806,8000,9964.8548
323384,8800,9962.1004
323957,9600,9961.0491
324556,10400,9966.8366
325111,11200,9956.9984
325703,12000,9965.0801
326291,12800,9964.1855
326860,13600,9960.6927
327432,14400,9960.1191
328002,15200,9959.8141
328587,16000,9963.7403
329158,16800,9959.8845
329706,17600,9954.3579
330263,18400,9956.5423
330838,19200,9961.3706
331429,20000,9964.7158
332036,20800,9968.4367
332622,21600,9963.3106
333174,22400,9955.9549
333750,23200,9961.4377
334321,24000,9960.9249
334912,24800,9964.9545
335491,25600,9962.2235
336052,26400,9957.8273
336625,27200,9960.9878
337204,28000,9961.8205
337785,28800,9962.3873
338380,29600,9966.1985
338994,30400,9969.86
339569,31200,9961.0331
340165,32000,9966.0085
340729,32800,9958.3228
341304,33600,9961.6349
341879,34400,9961.8803
342461,35200,9962.8662
343045,36000,9963.3562
343618,36800,9960.6198
344198,37600,9962.1402
344775,38400,9962.0142
345369,39200,9965.7257
345941,40000,9960.3043
346524,40800,9962.6777
347100,41600,9961.6113
347683,42400,9962.8594
348268,43200,9963.3985
348826,44000,9956.9679
349403,44800,9961.5148
349984,45600,9962.4682
350568,46400,9963.4368
351107,47200,9952.4813
351709,48000,9967.7445
352290,48800,9962.8917
352859,49600,9959.4851
353443,50400,9963.687
354025,51200,9962.9337
354608,52000,9962.9401
355177,52800,9959.4025
355757,53600,9962.2311
356326,54400,9959.4851
356908,55200,9962.7868
357506,56000,9966.4566
358083,56800,9961.8629
358656,57600,9960.199
359229,58400,9961.0717
359809,59200,9962.7279
360386,60000,9961.6778
360966,60800,9962.1501
361554,61600,9964.1855
362139,62400,9963.489
362704,63200,9958.8232
363282,64000,9962.608
363855,64800,9960.292
364422,65600,9959.2383
365002,66400,9963.164
365562,67200,9956.9537
366139,68000,9961.7593
366735,68800,9966.5202
367319,69600,9963.1646
367914,70400,9966.1985
368504,71200,9964.5662
369068,72000,9958.8552
369654,72800,9963.722
370216,73600,9957.9023
370780,74400,9958.2293
371353,75200,9960.6302
371934,76000,9962.4682
372501,76800,9959.2383
373093,77600,9965.1826
373681,78400,9964.1855
374253,79200,9960.6436
374825,80000,9960.2117
375420,80800,9965.7933
375971,81600,9955.14
376546,82400,9961.1967
377140,83200,9965.5574
377707,84000,9959.1553
378296,84800,9964.506
378874,85600,9961.6628
379455,86400,9962.5492
380035,87200,9962.3933
380599,88000,9958.4167
381182,88800,9964.1976
381771,89600,9964.9237
382343,90400,9960.3043
382923,91200,9962.6656
383516,92000,9965.3307
384094,92800,9961.9172
384654,93600,9957.3948
385226,94400,9960.8275
385812,95200,9964.0638
386381,96000,9959.981
386974,96800,9965.2514
387558,97600,9963.346
388131,98400,9960.3736
388734,99200,9967.897
389315,100000,9962.4682
389894,800,9962.3478
390467,1600,9960.6498
391056,2400,9964.8503
391629,3200,9961.5722
392194,4000,9958.6667
392765,4800,9960.4198
393360,5600,9965.8023
393946,6400,9963.8022
394536,7200,9965.0743
395132,8000,9966.1063
395690,8800,9956.968
396292,9600,9967.5096
396867,10400,9961.9822
397443,11200,9961.3653
398005,12000,9958.863
398597,12800,9965.441
399175,13600,9963.2978
399753,14400,9962.0901
400329,15200,9961.0291
400917,16000,9964.1151
401499,16800,9963.3816
402063,17600,9958.5923
402642,18400,9961.9114
403216,19200,9961.211
403817,20000,9966.9761
404404,20800,9964.0343
404986,21600,9962.9519
405563,22400,9961.7697
406134,23200,9959.9773
406732,24000,9966.6134
407315,24800,9963.1212
407863,25600,9954.2304
408435,26400,9960.4891
409016,27200,9962.8125
409588,28000,9960.3865
410178,28800,9964.8154
410752,29600,9961.1293
411344,30400,9964.6065
411937,31200,9965.9935
412508,32000,9960.0596
413105,32800,9966.3219
413704,33600,9966.9936
414290,34400,9963.5515
414864,35200,9960.7091
415458,36000,9966.1413
416022,36800,9958.2394
416594,37600,9960.2221
417182,38400,9964.9458
417762,39200,9962.576
418326,40000,9958.7608
418896,40800,9959.6491
419477,41600,9963.1254
420060,42400,9963.5955
420648,43200,9964.0154
421223,44000,9961.2785
421812,44800,9964.8002
422393,45600,9962.8017
422966,46400,9960.466
423553,47200,9964.2246
424113,48000,9957.5785
424694,48800,9962.2152
425275,49600,9962.5788
425876,50400,9967.045
426447,51200,9960.0591
427031,52000,9963.2748
427612,52800,9962.8017
428190,53600,9961.9171
428781,54400,9964.8749
429354,55200,9961.174
429922,56000,9959.0617
430499,56800,9961.6675
431058,57600,9957.3292
431643,58400,9963.3538
432209,59200,9958.9065
432792,60000,9963.3632
433366,60800,9960.6168
433936,61600,9960.3458
434514,62400,9962.1102
435084,63200,9959.8141
435672,64000,9963.7946
436240,64800,9959.3205
436820,65600,9962.9911
437389,66400,9959.8459
437975,67200,9963.9929
438556,68000,9962.8929
439125,68800,9959.3819
439706,69600,9962.8929
440274,70400,9960.4474
440852,71200,9961.5001
441414,72000,9957.7349
441985,72800,9959.9773
442563,73600,9961.8455
443154,74400,9964.7253
443721,75200,9959.6097
444305,76000,9963.2649
444907,76800,9967.1878
445472,77600,9958.7403
446046,78400,9961.6604
446615,79200,9959.6506
447217,80000,9967.1877
447791,80800,9961.0368
448372,81600,9962.6501
448942,82400,9959.7212
449526,83200,9963.1747
450095,84000,9959.4851
450657,84800,9958.6554
451212,85600,9956.2964
451787,86400,9961.7899
452364,87200,9961.2594
452949,88000,9963.7302
453531,88800,9963.228
454113,89600,9962.7462
454691,90400,9962.0185
455264,91200,9960.7937
455844,92000,9962.484
456439,92800,9966.2876
457013,93600,9960.7905
457587,94400,9961.057
458173,95200,9963.4711
458749,96000,9961.7133
459327,96800,9962.3441
459884,97600,9956.9858
460465,98400,9962.3668
461021,99200,9956.3581
461604,100000,9963.616
462173,800,9959.2885
462763,1600,9964.8053
463332,2400,9959.8157
463913,3200,9962.6301
464473,4000,9957.3948
465057,4800,9963.9385
465613,5600,9956.2736
466199,6400,9963.9628
466769,7200,9959.8141
467335,8000,9958.9896
467920,8800,9964.2515
468499,9600,9961.9829
469066,10400,9959.4042
469639,11200,9961.1434
470198,12000,9956.9714
470778,12800,9962.4846
471350,13600,9960.981
471938,14400,9964.2756
472516,15200,9961.6628
473083,16000,9959.4147
473650,16800,9959.2283
474223,17600,9960.5481
474814,18400,9964.9545
475407,19200,9965.1721
475986,20000,9962.1659
476561,20800,9961.1046
477140,21600,9961.912
477736,22400,9965.8507
478333,23200,9966.0754
478917,24000,9963.1747
479497,24800,9962.6585
480102,25600,9968.1654
480681,26400,9962.4096
481263,27200,9963.1193
481845,28000,9962.5327
482404,28800,9957.5816
482982,29600,9961.8255
483542,30400,9957.3108
484104,31200,9957.6512
484679,32000,9961.5342
485261,32800,9962.7046
485838,33600,9961.1785
486418,34400,9962.3122
486993,35200,9961.1015
487577,36000,9963.5172
488149,36800,9959.8724
488743,37600,9966.1399
489298,38400,9956.5337
489880,39200,9963.1188
490450,40000,9959.9791
491026,40800,9961.2641
491594,41600,9959.4033
492159,42400,9959.186
492768,43200,9968.7916
493343,44000,9961.0331
493933,44800,9964.656
494491,45600,9956.968
495075,46400,9963.435
495645,47200,9960.0617
496213,48000,9960.0125
496815,48800,9967.7445
497405,49600,9964.5561
497976,50400,9960.0596
498564,51200,9964.0256
499151,52000,9964.784
499710,52800,9957.308
500288,53600,9961.9377
500853,54400,9958.6673
501426,55200,9961.3075
502006,56000,9962.1193
502581,56800,9961.5239
503150,57600,9959.8262
503735,58400,9963.2479
504306,59200,9959.9773
504862,60000,9956.189
505433,60800,9960.142
506006,61600,9960.5481
506566,62400,9957.8447
507127,63200,9957.8166
507700,64000,9960.5481
508281,64800,9962.4682
508879,65600,9966.6239
509460,66400,9962.458
510034,67200,9960.873
510611,68000,9961.6881
511186,68800,9960.8592
511764,69600,9962.7719
512347,70400,9963.0105
512927,71200,9962.1398
513515,72000,9964.1055
514098,72800,9963.3434
514687,73600,9964.6842
515276,74400,9964.6657
515864,75200,9964.0954
516459,76000,9965.863
517038,76800,9962.0744
517600,77600,9957.7349
518167,78400,9960.2118
518744,79200,9961.3415
519313,80000,9959.8261
519897,80800,9962.923
520478,81600,9962.8832
521059,82400,9962.7009
521642,83200,9963.1116
522228,84000,9963.7321
522813,84800,9963.1471
523400,85600,9964.8064
523981,86400,9963.0536
524546,87200,9959.0107
525124,88000,9962.0088
525714,88800,9964.6358
526288,89600,9961.0368
526848,90400,9957.4894
527416,91200,9959.7537
528001,92000,9963.5694
528593,92800,9964.9443
529165,93600,9960.3043
529734,94400,9960.1759
530307,95200,9960.7122
530892,96000,9963.6498
531483,96800,9965.1136
532076,97600,9965.3307
532654,98400,9961.9038
533222,99200,9959.8278
533796,100000,9960.8626
534374,800,9961.6628
534961,1600,9963.9739
535531,2400,9960.247
536109,3200,9962.2426
536668,4000,9957.3922
537242,4800,9960.9549
537818,5600,9961.6113
538393,6400,9960.7774
538962,7200,9959.4851
539547,8000,9964.0805
540138,8800,9965.1338
540722,9600,9962.9128
541314,10400,9965.2017
541891,11200,9961.6979
542471,12000,9962.1598
543046,12800,9961.4524
543621,13600,9961.381
544205,14400,9963.1747
544793,15200,9964.1855
545365,16000,9960.4064
545926,16800,9957.4914
546509,17600,9962.94
547084,18400,9961.1149
547678,19200,9965.6366
548255,20000,9961.6878
548823,20800,9959.5893
549416,21600,9965.0922
549997,22400,9962.6301
550577,23200,9962.7478
551161,24000,9963.7983
551734,24800,9960.6198
552311,25600,9962.4508
552889,26400,9961.6628
553470,27200,9963.1865
554052,28000,9963.9069
554629,28800,9961.5045
555215,29600,9963.3106
555780,30400,9959.5312
556367,31200,9963.874
556933,32000,9958.7405
557500,32800,9959.2584
558074,33600,9961.6518
558651,34400,9961.6778
559245,35200,9965.646
559834,36000,9965.3443
560409,36800,9961.0015
560996,37600,9964.1146
561578,38400,9962.7853
562155,39200,9961.9326
562732,40000,9961.8614
563309,40800,9961.3515
563881,41600,9960.3043
564455,42400,9960.7189
565045,43200,9964.9046
565620,44000,9961.381
566185,44800,9958.4954
566763,45600,9962.0988
567331,46400,9959.9396
567918,47200,9963.7234
568484,48000,9958.8339
569057,48800,9960.3736
569626,49600,9959.7331
570197,50400,9960.327
570756,51200,9957.4216
571334,52000,9961.9372
571898,52800,9958.7813
572484,53600,9963.7118
573077,54400,9965.3407
573673,55200,9966.3524
574251,56000,9961.9269
574825,56800,9960.9647
575401,57600,9961.7947
575978,58400,9961.8408
576551,59200,9960.7124
577135,60000,9963.1747
577716,60800,9962.792
578306,61600,9964.7256
578888,62400,9963.3833
579464,63200,9961.4377
580048,64000,9962.7518
580614,64800,9959.6232
581177,65600,9958.3305
581768,66400,9965.6212
582339,67200,9960.3166
582908,68000,9959.3519
583477,68800,9960.0735
584038,69600,9958.1106
584617,70400,9962.4301
585164,71200,9953.9299
585733,72000,9960.3633
586313,72800,9962.1398
586887,73600,9961.1285
587471,74400,9963.2553
588042,75200,9960.0695
588628,76000,9963.7379
589214,76800,9963.5615
589784,77600,9959.9065
590368,78400,9963.346
590931,79200,9958.1547
591502,80000,9959.9668
592073,80800,9960.0695
592641,81600,9959.6622
593220,82400,9962.7544
593816,83200,9966.0085
594381,84000,9959.0002
594973,84800,9965.6083
595555,85600,9962.8661
596157,86400,9967.7543
596737,87200,9962.2408
597316,88000,9962.3387
597907,88800,9964.8597
598502,89600,9965.7043
599088,90400,9963.822
599646,91200,9956.6202
600225,92000,9962.2768
600824,92800,9966.3645
601400,93600,9961.7022
601991,94400,9965.0436
602582,95200,9964.9545
603162,96000,9962.2311
603738,96800,9961.6009
604313,97600,9960.8891
604883,98400,9960.8859
605476,99200,9965.162
606064,100000,9964.854
606661,800,9966.3018
607229,1600,9959.6517
607811,2400,9962.6238
608387,3200,9961.601
608962,4000,9961.1967
609533,4800,9960.1524
610117,5600,9963.2451
610689,6400,9960.6435
611245,7200,9956.2736
611824,8000,9961.9932
612411,8800,9963.7138
612977,9600,9958.7403
613549,10400,9960.7361
614143,11200,9965.4782
614725,12000,9962.7854
615299,12800,9960.873
615875,13600,9961.601
616429,14400,9955.8611
617001,15200,9961.0633
617582,16000,9962.6301
618174,16800,9965.0238
618752,17600,9961.9985
619323,18400,9960.4922
619891,19200,9959.31
620472,20000,9964.7714
621054,20800,9962.0981
621629,21600,9961.1149
622203,22400,9960.6272
622787,23200,9963.2553
623381,24000,9965.4782
623980,24800,9966.6011
624566,25600,9963.8825
625143,26400,9962.0245
625713,27200,9959.7316
626275,28000,9958.0802
626841,28800,9958.8234
627419,29600,9961.6628
628011,30400,9965.1032
628591,31200,9962.5554
629176,32000,9963.9113
629742,32800,9959.2388
630318,33600,9961.2744
630900,34400,9962.7046
631464,35200,9958.6668
632043,36000,9961.9829
632623,36800,9962.3933
633209,37600,9964.5532
633771,38400,9958.0802
634340,39200,9959.8052
634920,40000,9962.069
635518,40800,9966.378
