episode,timestep,reward
1,800,-358.0
3,1600,-347.0
5,2400,-204.0
7,3200,0.0
9,4000,-0.0
11,4800,-0.0
13,5600,-0.0
15,6400,-0.0
17,7200,-0.0
19,8000,-0.0
21,8800,-0.0
