episode,timestep,reward
164,4800,2793.0
165,5200,2793.0
166,5600,2800.0
167,6000,2786.0
168,6400,2779.0
169,6800,2786.0
170,7200,2786.0
171,7600,2800.0
172,8000,2793.0
173,8400,2786.0
174,8800,2793.0
175,9200,2793.0
176,9600,2744.0
177,10000,2772.0
178,10400,2779.0
179,10800,2793.0
180,11200,2786.0
181,11600,2779.0
182,12000,2800.0
183,12400,2779.0
184,12800,2793.0
185,13200,2786.0
186,13600,2800.0
187,14000,2779.0
188,14400,2793.0
189,14800,2772.0
190,15200,2800.0
191,15600,2793.0
192,16000,2800.0
193,16400,2800.0
194,16800,2793.0
195,17200,2793.0
196,17600,2786.0
197,18000,2772.0
198,18400,2786.0
199,18800,2793.0
200,19200,2800.0
201,19600,2786.0
202,20000,2786.0
203,20400,2800.0
204,400,2800.0
205,800,14.0
206,1200,7.0
207,1600,7.0
208,2000,7.0
209,2400,-0.0
210,2800,21.0
211,3200,7.0
212,3600,-0.0
213,4000,42.0
214,4400,21.0
215,4800,28.0
216,5200,28.0
217,5600,-0.0
218,6000,-0.0
219,6400,14.0
220,6800,14.0
221,7200,14.0
222,7600,7.0
223,8000,7.0
224,8400,7.0
225,8800,-0.0
226,9200,-0.0
227,9600,21.0
228,10000,7.0
229,10400,7.0
230,10800,14.0
231,11200,14.0
232,11600,14.0
233,12000,28.0
234,12400,14.0
235,12800,28.0
236,13200,7.0
237,13600,7.0
238,14000,-0.0
239,14400,7.0
240,14800,14.0
241,15200,21.0
242,15600,7.0
243,16000,21.0
244,16400,7.0
245,16800,-0.0
246,17200,7.0
247,17600,7.0
248,18000,14.0
249,18400,-0.0
250,18800,7.0
251,19200,14.0
252,19600,14.0
253,20000,14.0
254,20400,21.0
255,400,14.0
256,800,14.0
257,1200,14.0
258,1600,-0.0
259,2000,7.0
260,2400,-0.0
261,2800,-0.0
262,3200,35.0
263,3600,-0.0
264,4000,14.0
265,4400,7.0
266,4800,7.0
267,5200,-0.0
268,5600,14.0
269,6000,7.0
270,6400,7.0
271,6800,7.0
272,7200,28.0
273,7600,7.0
274,8000,7.0
275,8400,14.0
276,8800,7.0
277,9200,-0.0
278,9600,14.0
279,10000,7.0
280,10400,28.0
281,10800,7.0
282,11200,7.0
283,11600,21.0
284,12000,14.0
285,12400,28.0
286,12800,7.0
287,13200,7.0
288,13600,7.0
289,14000,14.0
290,14400,7.0
291,14800,-0.0
292,15200,14.0
293,15600,-0.0
294,16000,-0.0
295,16400,21.0
296,16800,14.0
297,17200,7.0
298,17600,-0.0
299,18000,21.0
300,18400,21.0
301,18800,-0.0
302,19200,21.0
303,19600,21.0
304,20000,7.0
305,20400,7.0
306,400,14.0
307,800,2800.0
308,1200,2779.0
309,1600,2786.0
310,2000,2786.0
311,2400,2800.0
312,2800,2772.0
313,3200,2800.0
314,3600,2786.0
315,4000,2800.0
316,4400,2793.0
317,4800,2779.0
318,5200,2772.0
319,5600,2800.0
320,6000,2793.0
321,6400,2765.0
322,6800,2786.0
323,7200,2779.0
324,7600,2800.0
325,8000,2765.0
326,8400,2793.0
327,8800,2800.0
328,9200,2793.0
329,9600,2800.0
330,10000,2786.0
331,10400,2793.0
332,10800,2800.0
333,11200,2793.0
334,11600,2800.0
335,12000,2793.0
336,12400,2793.0
337,12800,2786.0
338,13200,2793.0
339,13600,2793.0
340,14000,2793.0
341,14400,2793.0
342,14800,2779.0
343,15200,2772.0
344,15600,2793.0
345,16000,2793.0
346,16400,2758.0
347,16800,2793.0
348,17200,2786.0
349,17600,2779.0
350,18000,2779.0
351,18400,2786.0
352,18800,2793.0
353,19200,2800.0
354,19600,2786.0
355,20000,2786.0
356,20400,2800.0
357,400,2765.0
358,800,2793.0
359,1200,2800.0
360,1600,2786.0
361,2000,2800.0
362,2400,2793.0
363,2800,2800.0
364,3200,2786.0
365,3600,2800.0
366,4000,2772.0
367,4400,2779.0
368,4800,2786.0
369,5200,2786.0
370,5600,2765.0
371,6000,2793.0
372,6400,2779.0
373,6800,2765.0
374,7200,2793.0
375,7600,2786.0
376,8000,2786.0
377,8400,2793.0
378,8800,2779.0
379,9200,2779.0
380,9600,2772.0
381,10000,2793.0
382,10400,2800.0
383,10800,2786.0
384,11200,2800.0
385,11600,2800.0
386,12000,2786.0
387,12400,2786.0
388,12800,2793.0
389,13200,2793.0
390,13600,2786.0
391,14000,2786.0
392,14400,2793.0
393,14800,2793.0
394,15200,2800.0
395,15600,2800.0
396,16000,2793.0
397,16400,2786.0
398,16800,2786.0
399,17200,2793.0
400,17600,2793.0
401,18000,2793.0
402,18400,2800.0
403,18800,2793.0
404,19200,2779.0
405,19600,2793.0
406,20000,2786.0
407,20400,2786.0
408,400,2800.0
409,800,14.0
410,1200,-0.0
411,1600,7.0
412,2000,21.0
413,2400,7.0
414,2800,-0.0
415,3200,7.0
416,3600,7.0
417,4000,-0.0
418,4400,-0.0
419,4800,35.0
420,5200,-0.0
421,5600,-0.0
422,6000,14.0
423,6400,7.0
424,6800,-0.0
425,7200,7.0
426,7600,14.0
427,8000,7.0
428,8400,14.0
429,8800,28.0
430,9200,7.0
431,9600,7.0
432,10000,28.0
433,10400,14.0
434,10800,21.0
435,11200,7.0
436,11600,-0.0
437,12000,-0.0
438,12400,21.0
439,12800,-0.0
440,13200,14.0
441,13600,14.0
442,14000,7.0
443,14400,-0.0
444,14800,14.0
445,15200,-0.0
446,15600,28.0
447,16000,14.0
448,16400,14.0
449,16800,-0.0
450,17200,7.0
451,17600,21.0
452,18000,7.0
453,18400,-0.0
454,18800,7.0
455,19200,-0.0
456,19600,-0.0
457,20000,7.0
458,20400,14.0
459,400,21.0
460,800,2793.0
461,1200,2765.0
462,1600,2800.0
463,2000,2800.0
464,2400,2793.0
465,2800,2765.0
466,3200,2800.0
467,3600,2786.0
468,4000,2800.0
469,4400,2793.0
470,4800,2800.0
471,5200,2793.0
472,5600,2779.0
473,6000,2800.0
474,6400,2793.0
475,6800,2793.0
476,7200,2793.0
477,7600,2779.0
478,8000,2793.0
479,8400,2800.0
480,8800,2793.0
481,9200,2765.0
482,9600,2786.0
483,10000,2786.0
484,10400,2793.0
485,10800,2800.0
486,11200,2800.0
487,11600,2800.0
488,12000,2800.0
489,12400,2779.0
490,12800,2793.0
491,13200,2800.0
492,13600,2779.0
493,14000,2800.0
494,14400,2793.0
495,14800,2793.0
496,15200,2800.0
497,15600,2793.0
498,16000,2800.0
499,16400,2793.0
500,16800,2800.0
501,17200,2793.0
502,17600,2800.0
503,18000,2786.0
504,18400,2793.0
505,18800,2800.0
506,19200,2800.0
507,19600,2793.0
508,20000,2772.0
509,20400,2786.0
510,400,2800.0
511,800,2786.0
512,1200,2800.0
513,1600,2793.0
514,2000,2800.0
515,2400,2786.0
516,2800,2772.0
517,3200,2793.0
518,3600,2793.0
519,4000,2793.0
520,4400,2779.0
521,4800,2800.0
522,5200,2800.0
523,5600,2793.0
524,6000,2779.0
525,6400,2800.0
526,6800,2793.0
527,7200,2793.0
528,7600,2793.0
529,8000,2793.0
530,8400,2772.0
531,8800,2800.0
532,9200,2786.0
533,9600,2786.0
534,10000,2793.0
535,10400,2793.0
536,10800,2800.0
537,11200,2793.0
538,11600,2800.0
539,12000,2793.0
540,12400,2793.0
541,12800,2793.0
542,13200,2793.0
543,13600,2800.0
544,14000,2793.0
545,14400,2800.0
546,14800,2793.0
547,15200,2800.0
548,15600,2779.0
549,16000,2793.0
550,16400,2786.0
551,16800,2779.0
552,17200,2793.0
553,17600,2786.0
554,18000,2765.0
555,18400,2793.0
556,18800,2793.0
557,19200,2772.0
558,19600,2793.0
559,20000,2793.0
560,20400,2779.0
561,400,2779.0
562,800,14.0
563,1200,-0.0
564,1600,7.0
565,2000,7.0
566,2400,-0.0
567,2800,-0.0
568,3200,28.0
569,3600,35.0
570,4000,14.0
571,4400,21.0
572,4800,-0.0
573,5200,14.0
574,5600,-0.0
575,6000,7.0
576,6400,14.0
577,6800,-0.0
578,7200,21.0
579,7600,7.0
580,8000,7.0
581,8400,7.0
582,8800,-0.0
583,9200,14.0
584,9600,7.0
585,10000,7.0
586,10400,-0.0
587,10800,7.0
588,11200,-0.0
589,11600,14.0
590,12000,14.0
591,12400,28.0
592,12800,-0.0
593,13200,21.0
594,13600,14.0
595,14000,14.0
596,14400,-0.0
597,14800,21.0
598,15200,-0.0
599,15600,35.0
600,16000,-0.0
601,16400,14.0
602,16800,-0.0
603,17200,-0.0
604,17600,14.0
605,18000,-0.0
606,18400,7.0
607,18800,7.0
608,19200,28.0
609,19600,7.0
610,20000,21.0
611,20400,7.0
612,400,21.0
613,800,2793.0
614,1200,2786.0
615,1600,2800.0
616,2000,2793.0
617,2400,2793.0
618,2800,2779.0
619,3200,2786.0
620,3600,2786.0
621,4000,2786.0
622,4400,2786.0
623,4800,2765.0
624,5200,2793.0
625,5600,2786.0
626,6000,2800.0
627,6400,2758.0
628,6800,2786.0
629,7200,2800.0
630,7600,2772.0
631,8000,2793.0
632,8400,2800.0
633,8800,2786.0
634,9200,2793.0
635,9600,2786.0
636,10000,2779.0
637,10400,2793.0
638,10800,2800.0
639,11200,2793.0
640,11600,2793.0
641,12000,2765.0
642,12400,2786.0
643,12800,2793.0
644,13200,2793.0
645,13600,2779.0
646,14000,2793.0
647,14400,2800.0
648,14800,2772.0
649,15200,2786.0
650,15600,2800.0
651,16000,2765.0
652,16400,2793.0
653,16800,2800.0
654,17200,2786.0
655,17600,2779.0
656,18000,2793.0
657,18400,2779.0
658,18800,2800.0
659,19200,2772.0
660,19600,2744.0
661,20000,2793.0
662,20400,2793.0
663,400,2786.0
664,800,-0.0
665,1200,21.0
666,1600,-0.0
667,2000,14.0
668,2400,7.0
669,2800,7.0
670,3200,14.0
671,3600,7.0
672,4000,21.0
673,4400,14.0
674,4800,14.0
675,5200,-0.0
676,5600,7.0
677,6000,21.0
678,6400,-0.0
679,6800,28.0
680,7200,-0.0
681,7600,7.0
682,8000,14.0
683,8400,14.0
684,8800,-0.0
685,9200,14.0
686,9600,7.0
687,10000,14.0
688,10400,7.0
689,10800,-0.0
690,11200,7.0
691,11600,7.0
692,12000,7.0
693,12400,7.0
694,12800,7.0
695,13200,-0.0
696,13600,7.0
697,14000,28.0
698,14400,35.0
699,14800,-0.0
700,15200,14.0
701,15600,-0.0
702,16000,7.0
703,16400,-0.0
704,16800,-0.0
705,17200,7.0
706,17600,7.0
707,18000,14.0
708,18400,7.0
709,18800,7.0
710,19200,21.0
711,19600,7.0
712,20000,7.0
713,20400,7.0
714,400,7.0
715,800,-0.0
716,1200,14.0
717,1600,14.0
718,2000,-0.0
719,2400,7.0
720,2800,-0.0
721,3200,-0.0
722,3600,21.0
723,4000,7.0
724,4400,-0.0
725,4800,-0.0
726,5200,7.0
727,5600,7.0
728,6000,21.0
729,6400,14.0
730,6800,7.0
731,7200,14.0
732,7600,7.0
733,8000,7.0
734,8400,21.0
735,8800,7.0
736,9200,-0.0
737,9600,-0.0
738,10000,7.0
739,10400,28.0
740,10800,28.0
741,11200,-0.0
742,11600,21.0
743,12000,21.0
744,12400,7.0
745,12800,21.0
746,13200,14.0
747,13600,-0.0
748,14000,14.0
749,14400,21.0
750,14800,14.0
751,15200,14.0
752,15600,-0.0
753,16000,28.0
754,16400,14.0
755,16800,14.0
756,17200,7.0
757,17600,14.0
758,18000,-0.0
759,18400,28.0
760,18800,7.0
761,19200,7.0
762,19600,14.0
763,20000,7.0
764,20400,35.0
765,400,7.0
766,800,2793.0
767,1200,2786.0
768,1600,2779.0
769,2000,2786.0
770,2400,2772.0
771,2800,2800.0
772,3200,2786.0
773,3600,2786.0
774,4000,2800.0
775,4400,2800.0
776,4800,2786.0
777,5200,2793.0
778,5600,2779.0
779,6000,2786.0
780,6400,2779.0
781,6800,2779.0
782,7200,2786.0
783,7600,2779.0
784,8000,2793.0
785,8400,2793.0
786,8800,2786.0
787,9200,2793.0
788,9600,2800.0
789,10000,2800.0
790,10400,2800.0
791,10800,2800.0
792,11200,2786.0
793,11600,2800.0
794,12000,2779.0
795,12400,2800.0
796,12800,2793.0
797,13200,2786.0
798,13600,2800.0
799,14000,2793.0
800,14400,2786.0
801,14800,2793.0
802,15200,2793.0
803,15600,2765.0
804,16000,2793.0
805,16400,2786.0
806,16800,2793.0
807,17200,2793.0
808,17600,2793.0
809,18000,2793.0
810,18400,2800.0
811,18800,2793.0
812,19200,2772.0
813,19600,2800.0
814,20000,2793.0
815,20400,2786.0
816,400,2793.0
817,800,-0.0
818,1200,14.0
819,1600,-0.0
820,2000,42.0
821,2400,14.0
822,2800,14.0
823,3200,7.0
824,3600,-0.0
825,4000,14.0
826,4400,14.0
827,4800,-0.0
828,5200,21.0
829,5600,7.0
830,6000,14.0
831,6400,7.0
832,6800,21.0
833,7200,35.0
834,7600,-0.0
835,8000,7.0
836,8400,7.0
837,8800,21.0
838,9200,-0.0
839,9600,14.0
840,10000,14.0
841,10400,-0.0
842,10800,14.0
843,11200,14.0
844,11600,7.0
845,12000,-0.0
846,12400,-0.0
847,12800,7.0
848,13200,7.0
849,13600,7.0
850,14000,21.0
851,14400,7.0
852,14800,-0.0
853,15200,7.0
854,15600,7.0
855,16000,7.0
856,16400,14.0
857,16800,-0.0
858,17200,14.0
859,17600,21.0
860,18000,21.0
861,18400,7.0
862,18800,7.0
863,19200,14.0
864,19600,-0.0
865,20000,28.0
866,20400,7.0
867,400,14.0
868,800,2779.0
869,1200,2800.0
870,1600,2793.0
871,2000,2800.0
872,2400,2786.0
873,2800,2793.0
874,3200,2793.0
875,3600,2793.0
876,4000,2800.0
877,4400,2779.0
878,4800,2800.0
879,5200,2800.0
880,5600,2779.0
881,6000,2793.0
882,6400,2786.0
883,6800,2772.0
884,7200,2793.0
885,7600,2800.0
886,8000,2779.0
887,8400,2786.0
888,8800,2786.0
889,9200,2786.0
890,9600,2779.0
891,10000,2800.0
892,10400,2800.0
893,10800,2800.0
894,11200,2800.0
895,11600,2800.0
896,12000,2800.0
897,12400,2779.0
898,12800,2793.0
899,13200,2800.0
900,13600,2793.0
901,14000,2800.0
902,14400,2800.0
903,14800,2793.0
904,15200,2786.0
905,15600,2793.0
906,16000,2779.0
907,16400,2800.0
908,16800,2793.0
909,17200,2772.0
910,17600,2793.0
911,18000,2786.0
912,18400,2779.0
913,18800,2786.0
914,19200,2786.0
915,19600,2779.0
916,20000,2793.0
917,20400,2793.0
918,400,2793.0
919,800,7.0
920,1200,21.0
921,1600,28.0
922,2000,-0.0
923,2400,21.0
924,2800,21.0
925,3200,7.0
926,3600,-0.0
927,4000,14.0
928,4400,21.0
929,4800,7.0
930,5200,21.0
931,5600,-0.0
932,6000,-0.0
933,6400,14.0
934,6800,-0.0
935,7200,14.0
936,7600,7.0
937,8000,28.0
938,8400,21.0
939,8800,7.0
940,9200,-0.0
941,9600,14.0
942,10000,21.0
943,10400,-0.0
944,10800,28.0
945,11200,14.0
946,11600,28.0
947,12000,7.0
948,12400,-0.0
949,12800,21.0
950,13200,7.0
951,13600,21.0
952,14000,21.0
953,14400,-0.0
954,14800,14.0
955,15200,-0.0
956,15600,-0.0
957,16000,14.0
958,16400,42.0
959,16800,14.0
960,17200,35.0
961,17600,14.0
962,18000,14.0
963,18400,35.0
964,18800,14.0
965,19200,14.0
966,19600,14.0
967,20000,14.0
968,20400,7.0
969,400,-0.0
970,800,2800.0
971,1200,2793.0
972,1600,2779.0
973,2000,2779.0
974,2400,2800.0
975,2800,2793.0
976,3200,2786.0
977,3600,2793.0
978,4000,2772.0
979,4400,2779.0
980,4800,2800.0
981,5200,2786.0
982,5600,2793.0
983,6000,2800.0
984,6400,2800.0
985,6800,2800.0
986,7200,2779.0
987,7600,2793.0
988,8000,2800.0
989,8400,2793.0
990,8800,2793.0
991,9200,2786.0
992,9600,2793.0
993,10000,2793.0
994,10400,2800.0
995,10800,2793.0
996,11200,2779.0
997,11600,2793.0
998,12000,2793.0
999,12400,2800.0
1000,12800,2779.0
1001,13200,2779.0
1002,13600,2786.0
1003,14000,2786.0
1004,14400,2779.0
1005,14800,2779.0
1006,15200,2793.0
1007,15600,2786.0
1008,16000,2800.0
1009,16400,2786.0
1010,16800,2800.0
1011,17200,2793.0
1012,17600,2800.0
1013,18000,2779.0
1014,18400,2800.0
1015,18800,2793.0
1016,19200,2779.0
1017,19600,2779.0
1018,20000,2793.0
1019,20400,2765.0
