episode,timestep,reward
3,800,-139.8333
5,1600,-383.5
7,2400,-582.75
9,3200,-400.0
11,4000,-100.0
13,4800,200.0
15,5600,199.25
17,6400,200.0
19,7200,199.25
21,8000,199.25
23,8800,200.0
25,9600,200.0
27,10400,200.0
29,11200,200.0
31,12000,200.0
33,12800,200.0
35,13600,200.0
