episode,timestep,reward
283254,460800,-0.4514
283742,461600,-0.375
284219,462400,-0.5094
284703,463200,-0.4545
285201,464000,-0.4779
285687,464800,-0.4259
286180,465600,-0.3692
286671,466400,-0.2729
287170,467200,-0.4068
287649,468000,-0.4551
288149,468800,-0.374
288647,469600,-0.2731
289128,470400,-0.3784
289627,471200,-0.4028
290104,472000,-0.4151
290609,472800,-0.3723
291105,473600,-0.3891
291587,474400,-0.3921
292086,475200,-0.3587
292580,476000,-0.3968
293078,476800,-0.498
293558,477600,-0.4042
294074,478400,-0.3585
294552,479200,-0.3577
295047,480000,-0.4808
295532,480800,-0.4845
296022,481600,-0.4571
296505,482400,-0.4534
297002,483200,-0.4366
297501,484000,-0.3246
297991,484800,-0.5306
298481,485600,-0.4245
298969,486400,-0.3668
299463,487200,-0.4615
299953,488000,-0.4122
300456,488800,-0.3519
300943,489600,-0.2793
301429,490400,-0.4712
301939,491200,-0.4451
302444,492000,-0.2673
302943,492800,-0.3547
303445,493600,-0.5
303925,494400,-0.3875
304417,495200,-0.4045
304920,496000,-0.495
305419,496800,-0.3948
305887,497600,-0.5342
306365,498400,-0.4519
306873,499200,-0.3681
307377,500000,-0.4246
307855,500800,-0.3975
308358,501600,-0.4493
308864,502400,-0.3617
309363,503200,-0.3467
309859,504000,-0.3548
310362,504800,-0.4076
310867,505600,-0.3782
311362,506400,-0.4081
311863,507200,-0.3054
312374,508000,-0.3307
312844,508800,-0.5191
313340,509600,-0.4113
313845,510400,-0.3723
314329,511200,-0.2562
314826,512000,-0.3119
315314,512800,-0.373
315799,513600,-0.3402
316317,514400,-0.3764
316814,515200,-0.4306
317301,516000,-0.3984
317790,516800,-0.4315
318278,517600,-0.4611
318765,518400,-0.3101
319247,519200,-0.3382
319748,520000,-0.4172
320222,520800,-0.4979
320710,521600,-0.4303
321192,522400,-0.3817
321694,523200,-0.3287
322205,524000,-0.3953
322693,524800,-0.4426
323183,525600,-0.398
323675,526400,-0.3537
324168,527200,-0.2941
324666,528000,-0.3333
325149,528800,-0.3768
325655,529600,-0.4071
326134,530400,-0.4259
326633,531200,-0.3267
327136,532000,-0.3996
327631,532800,-0.3859
328130,533600,-0.3507
328649,534400,-0.4027
329140,535200,-0.4521
329617,536000,-0.3669
330126,536800,-0.3536
330620,537600,-0.4069
331105,538400,-0.4103
331605,539200,-0.434
332119,540000,-0.3755
332599,540800,-0.4729
333088,541600,-0.4233
333592,542400,-0.494
334089,543200,-0.3924
334577,544000,-0.3545
335067,544800,-0.4673
335574,545600,-0.3471
336079,546400,-0.5109
336576,547200,-0.3058
337070,548000,-0.4514
337555,548800,-0.4557
338033,549600,-0.4623
338539,550400,-0.2668
339041,551200,-0.3187
339543,552000,-0.4064
340042,552800,-0.499
340538,553600,-0.4052
341032,554400,-0.3907
341501,555200,-0.5394
341992,556000,-0.4257
342490,556800,-0.3173
342982,557600,-0.3598
343467,558400,-0.4227
343947,559200,-0.55
344426,560000,-0.4593
344937,560800,-0.3288
345427,561600,-0.4449
345959,562400,-0.359
346449,563200,-0.5388
346936,564000,-0.3717
347443,564800,-0.3491
347944,565600,-0.4192
348438,566400,-0.3583
348939,567200,-0.3852
349448,568000,-0.2593
349948,568800,-0.434
350443,569600,-0.4788
350941,570400,-0.4157
351428,571200,-0.4312
351928,572000,-0.334
352415,572800,-0.4784
352913,573600,-0.3454
353392,574400,-0.3507
353889,575200,-0.3722
354381,576000,-0.3272
354870,576800,-0.3456
355380,577600,-0.3922
355877,578400,-0.4748
356349,579200,-0.4746
356854,580000,-0.2891
357367,580800,-0.5536
357863,581600,-0.3448
358362,582400,-0.3808
358841,583200,-0.405
359346,584000,-0.4178
359844,584800,-0.3855
360336,585600,-0.3252
360843,586400,-0.3728
361335,587200,-0.5
361832,588000,-0.3903
362309,588800,-0.543
362788,589600,-0.3215
363300,590400,-0.3496
363796,591200,-0.4536
364305,592000,-0.3969
364801,592800,-0.4173
365311,593600,-0.3
365807,594400,-0.4012
366297,595200,-0.3469
366772,596000,-0.4168
367273,596800,-0.4112
367780,597600,-0.499
368253,598400,-0.4186
368751,599200,-0.3936
369227,600000,-0.5441
369715,600800,-0.3811
370204,601600,-0.4744
370691,602400,-0.3552
371198,603200,-0.3866
371702,604000,-0.3393
372208,604800,-0.4368
372703,605600,-0.4061
373199,606400,-0.3367
373692,607200,-0.288
374186,608000,-0.413
374663,608800,-0.3648
375150,609600,-0.3922
375638,610400,-0.4119
376130,611200,-0.4634
376616,612000,-0.4342
377112,612800,-0.3448
377617,613600,-0.3584
378112,614400,-0.4444
378600,615200,-0.4426
379094,616000,-0.4332
379590,616800,-0.3327
380078,617600,-0.4139
380565,618400,-0.4209
381043,619200,-0.431
381550,620000,-0.3471
382044,620800,-0.4291
382534,621600,-0.3224
383004,622400,-0.4872
383504,623200,-0.41
384003,624000,-0.4088
384501,624800,-0.3715
385000,625600,-0.4188
385517,626400,-0.2998
386004,627200,-0.4743
386497,628000,-0.5132
386986,628800,-0.4049
387515,629600,-0.3403
388006,630400,-0.4562
388491,631200,-0.4062
388994,632000,-0.4135
389487,632800,-0.3976
389977,633600,-0.3531
390465,634400,-0.3033
390953,635200,-0.3135
391438,636000,-0.4268
391947,636800,-0.277
392441,637600,-0.4453
392930,638400,-0.4376
393435,639200,-0.3782
393932,640000,-0.3461
394425,640800,-0.3489
394912,641600,-0.4066
395408,642400,-0.5222
395903,643200,-0.4121
396398,644000,-0.3596
396894,644800,-0.4113
397397,645600,-0.4155
397883,646400,-0.393
398356,647200,-0.4524
398844,648000,-0.4549
399330,648800,-0.4486
399824,649600,-0.4049
400330,650400,-0.3458
400812,651200,-0.3921
401308,652000,-0.4496
401796,652800,-0.4959
402294,653600,-0.3695
402792,654400,-0.4378
403291,655200,-0.3988
403769,656000,-0.4519
404269,656800,-0.374
404743,657600,-0.3671
405253,658400,-0.302
405736,659200,-0.3416
406228,660000,-0.3069
406712,660800,-0.4504
407205,661600,-0.43
407696,662400,-0.3788
408181,663200,-0.466
408685,664000,-0.4048
409175,664800,-0.3816
409658,665600,-0.4865
410135,666400,-0.3627
410624,667200,-0.4233
411129,668000,-0.3921
411625,668800,-0.4698
412113,669600,-0.3443
412618,670400,-0.2871
413109,671200,-0.4481
413600,672000,-0.3727
414092,672800,-0.4959
414585,673600,-0.4665
415077,674400,-0.4411
415587,675200,-0.3941
416104,676000,-0.3346
416591,676800,-0.3984
417075,677600,-0.4132
417579,678400,-0.4028
418083,679200,-0.4603
418590,680000,-0.3708
419080,680800,-0.4163
419569,681600,-0.3149
420085,682400,-0.3837
420575,683200,-0.4429
421067,684000,-0.4126
421579,684800,-0.2559
422056,685600,-0.4151
422552,686400,-0.5423
423031,687200,-0.382
423510,688000,-0.3987
423992,688800,-0.3361
424475,689600,-0.3188
424958,690400,-0.3478
425458,691200,-0.378
425937,692000,-0.4509
426429,692800,-0.4065
426920,693600,-0.4379
427416,694400,-0.3992
427921,695200,-0.3347
428405,696000,-0.4607
428903,696800,-0.502
429394,697600,-0.4073
429883,698400,-0.3742
430370,699200,-0.4415
430880,700000,-0.3667
431379,700800,-0.4429
431882,701600,-0.3459
432376,702400,-0.413
432876,703200,-0.418
433379,704000,-0.4095
433847,704800,-0.3782
434344,705600,-0.4286
434853,706400,-0.442
435340,707200,-0.4025
435845,708000,-0.3109
436334,708800,-0.3906
436835,709600,-0.4012
437327,710400,-0.4451
437815,711200,-0.4713
438297,712000,-0.4004
438775,712800,-0.4038
439257,713600,-0.3817
439764,714400,-0.359
440256,715200,-0.2622
440743,716000,-0.4066
441226,716800,-0.3292
441716,717600,-0.3776
442203,718400,-0.4066
442711,719200,-0.3465
443207,720000,-0.3327
443700,720800,-0.357
444191,721600,-0.501
444695,722400,-0.3313
445180,723200,-0.3835
445653,724000,-0.5011
446157,724800,-0.4246
446651,725600,-0.3927
447151,726400,-0.42
447650,727200,-0.3908
448136,728000,-0.3889
448648,728800,-0.3613
449147,729600,-0.2846
449629,730400,-0.4917
450118,731200,-0.3824
450633,732000,-0.2835
451112,732800,-0.4426
451596,733600,-0.374
452094,734400,-0.3373
452584,735200,-0.349
453068,736000,-0.4112
453563,736800,-0.5374
454062,737600,-0.2906
454563,738400,-0.3553
455060,739200,-0.4225
455565,740000,-0.4812
456053,740800,-0.3566
456542,741600,-0.2577
457033,742400,-0.336
457535,743200,-0.3845
458053,744000,-0.39
458565,744800,-0.4355
459052,745600,-0.5257
459531,746400,-0.3925
460014,747200,-0.4493
460509,748000,-0.5333
461012,748800,-0.3777
461510,749600,-0.3614
461996,750400,-0.428
462488,751200,-0.4736
462966,752000,-0.4247
463465,752800,-0.3006
463973,753600,-0.3602
464467,754400,-0.3239
464951,755200,-0.4607
465456,756000,-0.3545
465947,756800,-0.4827
466438,757600,-0.4175
466926,758400,-0.4693
467433,759200,-0.3649
467905,760000,-0.5339
468404,760800,-0.4108
468905,761600,-0.3872
469376,762400,-0.5138
469871,763200,-0.3374
470378,764000,-0.359
470866,764800,-0.3197
471354,765600,-0.3832
471837,766400,-0.47
472343,767200,-0.4605
472856,768000,-0.3801
473349,768800,-0.3813
473846,769600,-0.4145
474336,770400,-0.4082
474841,771200,-0.3089
475340,772000,-0.4148
475801,772800,-0.4924
476301,773600,-0.426
476804,774400,-0.2624
477312,775200,-0.374
477816,776000,-0.4167
478284,776800,-0.5342
478784,777600,-0.414
479306,778400,-0.4119
479801,779200,-0.501
480306,780000,-0.3366
480812,780800,-0.3577
481308,781600,-0.246
481816,782400,-0.4094
482294,783200,-0.3954
482780,784000,-0.5103
483280,784800,-0.386
483786,785600,-0.332
484274,786400,-0.4365
484768,787200,-0.4575
485274,788000,-0.3399
485760,788800,-0.393
486255,789600,-0.3455
486750,790400,-0.4182
487243,791200,-0.3631
487749,792000,-0.332
488245,792800,-0.3911
488735,793600,-0.449
489231,794400,-0.4476
489715,795200,-0.4938
490207,796000,-0.437
490682,796800,-0.6189
491169,797600,-0.4559
491667,798400,-0.4699
492160,799200,-0.4645
492673,800000,-0.4347
493161,800800,-0.3934
493665,801600,-0.369
494160,802400,-0.3313
494656,803200,-0.4435
495140,804000,-0.4008
495665,804800,-0.3295
496159,805600,-0.4231
496661,806400,-0.4084
497150,807200,-0.3742
497638,808000,-0.3258
498127,808800,-0.4826
498614,809600,-0.3368
499114,810400,-0.436
499606,811200,-0.4614
500114,812000,-0.3583
500611,812800,-0.326
501105,813600,-0.3765
501622,814400,-0.3636
502111,815200,-0.317
502585,816000,-0.5148
503073,816800,-0.498
503565,817600,-0.2988
504048,818400,-0.4658
504533,819200,-0.4082
505040,820000,-0.3136
505546,820800,-0.3656
506052,821600,-0.4289
506543,822400,-0.4155
507048,823200,-0.3465
507521,824000,-0.4588
508003,824800,-0.4751
508484,825600,-0.4407
508991,826400,-0.3866
509482,827200,-0.3768
509961,828000,-0.4008
510471,828800,-0.4118
510976,829600,-0.3188
511464,830400,-0.3381
511942,831200,-0.4979
512432,832000,-0.4837
512929,832800,-0.2978
