episode,timestep,reward
3,800,-83.3333
5,1600,-154.0
7,2400,68.75
9,3200,152.0
11,4000,145.25
13,4800,140.75
15,5600,145.25
17,6400,146.0
19,7200,141.5
21,8000,145.25
23,8800,156.5
25,9600,151.25
27,10400,144.5
29,11200,145.25
31,12000,151.25
