episode,timestep,reward
1,800,-79.0
5,1600,-70.0
486,2400,-0.764
996,3200,-0.4137
1497,4000,-0.3154
2007,4800,-0.3706
2503,5600,-0.3629
3007,6400,-0.5179
3504,7200,-0.4185
3989,8000,-0.4495
4493,8800,-0.4464
4978,9600,-0.5299
5491,10400,-0.4152
5992,11200,-0.4152
6507,12000,-0.3087
