episode,timestep,reward
1,800,12.391300201416016
3,1600,20.291200637817383
5,2400,21.047800064086914
7,3200,18.57819938659668
9,4000,7.730400085449219
11,4800,20.72599983215332
13,5600,20.88249969482422
15,6400,11.791299819946289
17,7200,18.765199661254883
19,8000,17.326000213623047
21,8800,18.599899291992188
23,9600,21.186899185180664
25,10400,21.321699142456055
27,11200,13.756500244140625
29,12000,17.782499313354492
31,12800,15.860799789428711
33,13600,19.71299934387207
35,14400,20.926000595092773
37,15200,19.595600128173828
39,16000,19.45210075378418
41,16800,9.695599555969238
43,17600,20.104299545288086
45,18400,14.382599830627441
47,19200,21.617300033569336
49,20000,16.92169952392578
51,20800,15.130399703979492
53,21600,19.830400466918945
55,22400,20.099899291992188
57,23200,21.204299926757812
59,24000,20.09119987487793
61,24800,17.373899459838867
63,25600,18.691299438476562
65,26400,19.85650062561035
67,27200,21.50860023498535
69,28000,19.35650062561035
71,28800,17.86520004272461
73,29600,15.195599555969238
75,30400,19.13909912109375
77,31200,20.326000213623047
79,32000,21.608600616455078
81,32800,21.234699249267578
83,33600,18.29560089111328
85,34400,17.35650062561035
87,35200,21.047800064086914
89,36000,21.24340057373047
91,36800,19.482500076293945
93,37600,19.625999450683594
95,38400,18.36520004272461
97,39200,18.769500732421875
99,40000,19.36079978942871
101,40800,18.352100372314453
103,41600,20.069499969482422
105,42400,19.652099609375
107,43200,21.07819938659668
109,44000,20.926000595092773
111,44800,17.269500732421875
113,45600,21.321699142456055
115,46400,16.48259925842285
117,47200,19.591299057006836
119,48000,18.260799407958984
121,48800,18.5
123,49600,17.334699630737305
125,50400,21.104299545288086
127,51200,20.72170066833496
129,52000,20.93470001220703
131,52800,19.465200424194336
133,53600,18.456499099731445
